ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
0,0,0.027733,1,0,0,0.001518,0,2.02,0,1.84703,0,0,0,0,0,0,1,0,0,9.09329,0,0,0,1,3,0,2,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,2.02,0.136921,2.02,2,0,0.009791,0,9,2,0.026957,0,0.175609,0,clean
1,0.002967,0.003678,1,0,0,0.008906,0,1.01,0,3.37801,0,1.01,1.01,0,0,0,14,0.00318,0,9.16485,0,0,1.04,7,54,0,6,1,0,0,0,15,0,28,0.003483,0,0.003498,1.02,1.05,7,1.08,2,2,2,0,0,0,2.03,0.154967,0,7,0.003393,0,0.003418,0,5,0.007748,1.14,0.247924,0.00338,buggy
0,0,0,1,0,0,0.002106,0,0,0,4.17741,0,0,0,0,0,0,10,0,0,9.19476,0,0,0,2,46,0,9,1,1,0,0,36,0,22,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0.160399,1.01,4,0,0.005924,0,11,9,0,0,0.270741,0,clean
0,0.003035,0.08225,13,0,3.07,0.27699,0.00211,13.17,0.005922,22.1164,0,2.06,3.09,0,0,0,62,0.00289,3.07,9.7593,0,0,3.15,14,257,0,18,1,19,0,0,153,0,107,0.004606,0.005959,0.013974,6.06,4.62,31,8.36,11,19,9,1,2.03,0,14.16,0.241059,0,31,0.020763,0,0.017883,0,16,0.093712,9.25,0.481677,0.003936,buggy
0,0,0.013754,3,0,0,0.004091,0,1.01,0,1.49003,0,0,0,0,0,0,11,0,0,0.121386,0,0,0,2,55,0,6,2,5,0,0,15,0,24,0,0,0,0,0,7,0,3,0,3,0,0,0,1.01,0.043518,3.09,3,0,0.02416,0,37,6,0.012518,0,0.116244,0,clean
1,0,0.004751,1,0,0,0.000949,0,1.01,0,1.84703,0,0,0,0,0,0,3,0,0,9.09329,0,0,0,6,29,0,3,1,1,0,0,3,0,14,0,0,0.007599,0,0,7,0,1,2,1,0,0,0,1.01,0.136921,0,3,0,0,0,0,1,0.004677,1.01,0.175609,0,clean
0,0,0.021073,3,0,0,0.007779,0,2.02,0,7.29077,0,0,0,0,0,0,4,0,0,9.29024,0,0.003609,0,0,14,0,4,3,4,0,2.02,6,1.01,4,0,0,0,0,0,4,0,2,6,2,0,0,0.00349,2.02,0.171847,7.37,7,0,0.020011,0,50,4,0.020266,0,0.297983,0,clean
0,0,0,0,0,0,0.001162,0,0,0,4.01306,0,0,0,0,0,0,10,0,0,9.18069,0,0,0,8,42,0,5,1,2,0,0,10,0,27,0,0,0,1.01,0,10,0,2,3,1,0,0,0,1.01,0.155113,1.01,5,0.003794,0.005924,0,9,5,0.003235,0,0.248225,0,clean
0,0.008668,0.013754,2,0,0,0.000341,0.009123,1.01,0,1.49003,0,0,1.01,0,0,0,3,0,0,0.121386,0,0,0,2,9,0,2,2,1,0,0,1,0,4,0,0,0,0,1.01,3,1.01,0,0,0,0,1.01,0,1.01,0.043518,0,2,0,0,0.010419,21,1,0.012518,0,0.116244,0.008743,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,clean
0,0.002793,0.017931,1,0,0,0.001885,0.002991,1.01,0,4.68247,0,0,1.01,0,0,0,5,0,0,9.20611,0,0.003609,1.01,1,15,0,5,4,2,0,1.01,10,1.01,6,0.002922,0,0.002936,1.01,1.05,3,1.02,2,4,0,0,1.01,0.002921,2.02,0.160002,4.17,7,0.003409,0.014863,0.003043,51,5,0.020354,1.03,0.265735,0.003052,clean
0,0,0,4,0,0,0.002881,0,0,0,7.52569,0,0,0,0,0,0,2,0,0,9.29227,0,0,0,2,6,0,2,1,0,0,0,1,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0.171034,0,6,0,0,0,0,2,0,0,0.290385,0,clean
0,0,0.00198,9,0,1.01,0.030706,0,1.02,0.007034,16.0226,0,0,0,0,0,0,3,0,2.02,9.60603,0,0,1.02,5,12,0,1,1,3,0,0,0,0,8,0.002711,0.002433,0.003834,1.04,0,8,2.06,1,8,0,0,0,0,1.06,0.232435,2.02,15,0.003519,0.009791,0.006818,9,1,0.002966,2.05,0.422572,0,clean
1,0,0,0,0,0,0.000679,0,0,0,1.45219,0,0,0,0,0,0,12,0,0,0.040996,0,0,0,4,55,0,2,1,0,0,0,1,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.004205,2.02,0,0,0.009791,0,9,1,0,0,0.00508,0,clean
0,0,0.064057,2,0,0,0.007842,0,3.13,0,1.49003,0,0,0,0,40,0,15,0,0,0.121386,3.13,0,0,0,39,4,9,2,35,0.048697,0,36,0,15,0,0,0,0,0,35,0,3,0,0,0,0,0,3.13,0.043518,1.1,2,0,0.027723,0,30,9,0.06149,0,0.116244,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,24,0,3,1,1,0,0,3,0,9,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,clean
0,0,0.004751,3,0,0,0.00583,0,1.01,0,4.17741,0,0,0,0,0,0,22,0,0,9.19476,0,0,0,3,65,0,9,1,6,0,0,36,0,42,0,0,0.009937,2.02,0,9,1.01,2,3,2,0,0,0,3.03,0.160399,1.01,5,0.016473,0.005924,0.010419,9,9,0.020812,1.01,0.270741,0,clean
0,0,0.00839,2,0,0,0.002336,0,3.03,0,4.58293,0,0,0,0,0,0,3,0,0,9.17116,0,0,0,0,10,0,3,1,3,0,0,3,0,3,0,0,0,0,0,3,0,3,2,3,0,0,0,3.03,0.145075,2.04,4,0,0.009791,0,18,3,0.008773,0,0.186189,0,clean
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,120,0,6,1,1,0,0,15,0,15,0,0,0,0,0,3,0,4,1,4,1,0,0,0,0,0,2,0,0,0,9,4,0,0,0,0,buggy
1,0,0,3,0,0,0.050781,0,0,0,8.93341,0,0,0,0,0,0,11,0,0,0.236153,0,0,0,5,56,0,2,1,0,0,0,1,0,21,0,0,0,3.03,0,5,0,1,4,1,0,0,0,3.03,0.020518,2.02,8,0.018159,0.009791,0,9,1,0.017796,0,0.015095,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,66,0,1,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.02,1,0,0.009791,0,9,1,0,0,0,0,clean
0,0,0,4,0,0,0.006135,0,0,0,11.108,0,0,0,0,0,1,3,0,0,9.41768,0,0,0,9,21,0,2,1,1,0,0,1,0,14,0,0,0.003043,3.03,0,10,1.01,1,9,1,1,0,0,3.03,0.192487,2.02,13,0.01004,0.009791,0.002606,9,2,0.008885,1.01,0.363299,0,clean
0,0,0.024845,3,0,0,0.001023,0,1.01,0,1.49003,0,0,0,0,0,0,3,0,0,0.121386,0,0,0,0,9,0,4,2,1,0,0,6,0,5,0,0,0,1.01,0,1,0,0,0,0,0,0,0,2.02,0.043518,1.1,3,0.009726,0.027723,0,22,1,0.036248,0,0.116244,0,clean
7,0,0,10,0,0,0.022094,0,0,0,10.5619,0,0,0,0,0,0,34,0,0,9.43276,0,0,2.04,19,295,0,19,2,3,0,0,171,0,93,0.006013,0,0.012899,5.08,0,20,6.25,8,15,8,1,0,0,5.08,0.204594,0,19,0.018691,0,0.017617,4,12,0.017966,5.1,0.429995,0,clean
0,0,0.006874,4,0,0,0.001364,0,1.01,0,1.49003,0,0,0,0,0,0,5,0,0,0.121386,0,0,0,1,23,0,4,2,1,0,0,6,0,10,0,0,0,1.01,0,2,0,1,0,1,0,0,0,2.02,0.043518,1.1,4,0.009726,0.027723,0,22,1,0.019781,0,0.116244,0,clean
0,0,0,3,0,0,0.001705,0,0,0,1.49003,0,0,0,0,0,0,8,0,0,0.121386,0,0,0,5,29,5,3,4,1,0,0,3,0,13,0,0,0,0,0,6,0,2,0,1,0,0,0,0,0.043518,2.11,3,0,0.036351,0,47,3,0,0,0.116244,0,clean
1,0.019228,0.024845,5,1.01,1.01,0.027532,0,1.01,0,2.38141,0.012304,1.01,1.01,1,0,0,10,0.019848,0,9.07779,0,0,1.01,8,61,0,7,1,6,0,0,21,0,36,0.020683,0.019453,0.02467,1.03,1.06,13,1.09,4,0,1,0,0,0,1.03,0.132656,0,6,0.020279,0,0.020688,0,5,0.02373,2.17,0.205382,0.019133,buggy
0,0,0.039616,2,0,0,0.001587,0,4.05,0,4.74807,0,0,0,0,0,0,3,0,0,9.22447,0,0,0,0,9,0,3,1,6,0,0,3,0,3,0,0,0,0,0,6,0,2,3,2,0,0,0,4.05,0.168807,1.01,4,0,0.005924,0,9,3,0.039692,0,0.301664,0,clean
0,0,0,3,0,0,0.003699,0,0,0,7.34305,0,0,0,0,0,0,21,0,0,9.25609,0,0,0,1,55,0,10,1,8,0,0,45,0,14,0,0,0,0,0,9,0,4,5,4,0,0,0,0,0.156435,2.02,7,0,0.009791,0,9,9,0,0,0.217744,0,clean
0,0,0.006419,1,0,0,0.000949,0,1.03,0,1.84703,0,0,0,0,0,0,4,0,0,9.09329,0,0,0,1,14,3,4,4,3,0,0,6,0,5,0,0,0,0,0,4,0,1,3,1,0,0,0,1.03,0.136921,1.03,3,0,0.005924,0,75,4,0.006488,0,0.175609,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,132,0,16,1,2,0,0,120,0,36,0,0,0,0,0,2,0,8,1,8,0,0,0,0,0,0,1,0,0,0,9,16,0,0,0,0,clean
0,0,0.030875,0,0,0,0.001501,0,3.04,0,3.17351,0,0,0,0,0,0,1,0,0,9.13106,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,3.04,0.140881,3.05,2,0,0.037515,0,25,1,0.030096,0,0.180758,0,clean
5,0.005936,0.007939,2,0,1.03,0.001985,0.006379,1.01,0.010189,0.891381,0,1.02,1.05,0,0,0,69,0.005394,1.03,8.95641,0,0,1.19,12,313,0,15,1,3,0,0,105,0,119,0.006064,0.010354,0.007599,1.03,1.6,13,1.31,11,0,11,1,1.01,0,1.03,0.089138,0,4,0.012361,0,0.006229,9,8,0.011992,1.78,0.089138,0.00592,buggy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,28,0,3,1,1,0,0,3,0,9,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,clean
2,0.004407,0,0,0,0,0,0.004374,0,0,0,0,1.02,1.02,0,0,0,8,0.004366,0,0,0,0,1.03,3,20,0,3,2,0,0,1.01,3,0,16,0.004751,0,0.004856,0,1.03,3,1.05,1,1,1,0,1.01,0.002266,0,0,1.04,3,0,0.002778,0.004933,4,0,0,1.12,0,0.004509,clean
0,0.002556,0.00198,9,0,0,0.027017,0.002616,1.01,0,11.9457,0,0,1.02,0,0,0,12,0,0,9.47744,0,0,1.02,10,63,0,4,1,1,0,0,6,0,39,0.002711,0,0.009441,5.05,1.05,11,3.03,4,12,4,0,1.02,0,4.04,0.211987,0,20,0.024301,0,0.006715,0,3,0.020488,4.33,0.444621,0.002816,clean
0,0,0,4,0,0,0.010156,0,0,0,5.94514,0,0,0,0,0,1,18,0,0,9.22122,0,0,0,2,49,0,8,4,0,0,0,28,0,17,0,0,0.01023,1.02,0,2,0,4,5,4,1,0,0,1.02,0.153982,2.1,7,0.002623,0.009791,0,71,8,0.002692,3.13,0.218565,0,clean
0,0,0,4,0,0,0.007004,0,0,0,5.24655,0,0,0,0,0,0,1,0,0,9.18913,0,0,0,0,3,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0.146724,3.05,6,0,0.037515,0,26,1,0,0,0.187428,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,0,2,1,2,0,0,1,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,clean
0,0,0,2,0,1.01,0.003644,0,0,0.010189,9.63232,0,0,0,0,0,0,3,0,1.01,9.33773,0,0,0,1,13,0,2,1,1,0,0,1,0,6,0,0.010354,0.003043,0,0,1,1.01,2,6,1,0,0,0,0,0.171027,0,9,0,0,0.000884,0,2,0,1.01,0.269929,0,clean
0,0,0,2,0,0,0.001694,0,0,0,3.25645,0,0,0,0,0,0,1,0,0,9.13338,0,0,0,0,3,0,1,2,3,0,0,0,0,1,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0.141114,2.04,4,0,0.009791,0,23,1,0,0,0.18104,0,clean
0,0.048048,0.056662,3,0,3.04,0.019934,0.047,1.01,0.050464,14.0081,0,0,2.02,0,0,0,14,0,3.04,9.5042,0,0,3.08,10,58,0,5,1,1,0,0,10,0,30,0.054528,0.056569,0.061041,5.1,2.07,11,4.22,3,11,3,0,2.02,0,6.11,0.203299,0,17,0.022027,0,0.06093,0,5,0.083984,4.38,0.389553,0.049398,clean
0,0,0,1,0,0,0.001138,0,0,0,1.84703,0,0,0,0,0,0,5,0,0,9.09329,0,0,0,6,33,0,5,2,1,0,0,10,0,25,0,0,0,0,0,7,0,2,2,2,0,0,0,0,0.136921,2.02,3,0,0.031562,0,32,4,0,0,0.175609,0,clean
14,0,0,2,0,0,0.002633,0,0,0,4.10346,0,0,0,0,0,0,39,0,0,9.18766,0,0,0,16,484,0,21,1,3,0,0,210,0,166,0,0,0.00586,3.04,0,19,1.02,19,4,19,0,0,0,3.04,0.157601,0,7,0.015284,0,0.003043,0,7,0.014676,1.02,0.259133,0,clean
0,0,0,2,0,0,0.002331,0,0,0,3.91697,0,0,0,0,0,0,4,0,0,9.15227,0,0,0,0,13,0,4,1,2,0,0,6,0,5,0,0,0,0,0,2,0,3,3,3,0,0,0,0,0.143116,2.04,4,0,0.009791,0,18,3,0,0,0.183733,0,clean
1,0,0.005815,3,0,0,0.005617,0,1.01,0,6.13764,0,0,0,0,0,0,5,0,0,0.176682,0,0,1.01,1,53,0,5,1,0,0,0,10,0,11,0.002504,0,0,3.03,0,1,0,6,4,6,0,0,0,4.04,0.019954,0,5,0.007874,0,0,0,3,0.014551,0,0.040029,0,clean
0,0,0,1,0,0,0.001763,0,0,0,4.58293,0,0,0,0,0,0,1,0,0,9.17116,0,0,0,0,3,0,1,2,3,0,0,0,0,1,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0.145075,2.04,3,0,0.009791,0,23,1,0,0,0.186189,0,clean
0,0.028534,0.055374,3,0,1.03,0.003358,0.029128,6.16,0,5.64478,0,0,2.03,0,15,0,28,0,0,9.31996,4.07,0,4.06,8,84,0,23,1,32,0.013496,0,253,0,53,0.03721,0.00342,0.030135,2.02,2.63,40,3.08,7,4,7,0,2.02,0,6.18,0.206252,1.01,11,0.028305,0.005924,0.033607,9,18,0.054183,2.1,0.395747,0.028884,clean
0,0,0,1,0,0,0.003975,0,0,0,4.15475,0,0,0,0,0,0,4,0,0,9.19857,0,0,0,5,20,0,3,1,1,0,0,3,0,12,0,0,0,0,0,5,0,5,2,5,0,0,0,0,0.162734,0,7,0,0,0,0,3,0,0,0.279504,0,clean
1,0,0,4,0,1.01,0,0,0,0.045459,0,0,0,0,0,0,0,3,0,1.01,0,0,0,0,3,21,0,2,1,1,0,0,1,0,14,0,0.051585,0,0,0,4,0,1,0,1,0,0,0,0,0,0,4,0,0,0,9,1,0,0,0,0,clean
0,0,0,2,0,0,0.002323,0,0,0,4.5803,0,0,0,0,0,1,4,0,0,9.18121,0,0,0,1,16,0,4,1,0,0,0,6,0,7,0,0,0.001916,0,0,1,0,1,2,1,1,0,0,0,0.149397,2.02,4,0,0.009791,0,9,4,0,1.02,0.210553,0,clean
0,0,0,3,0,0,0.006527,0,0,0,7.98467,0,0,0,0,0,1,6,0,0,9.26997,0,0,0,0,24,0,6,1,2,0,0,15,0,11,0,0,0,0,0,2,0,1,4,1,1,0,0,0,0.156875,0,5,0,0,0,0,5,0,0,0.215638,0,clean
1,0,0,0,0,0,0.001328,0,0,0,1.84703,0,0,0,0,0,0,7,0,0,9.09329,0,0,0,1,40,0,6,1,1,0,0,15,0,12,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0.136921,0,2,0,0,0,9,5,0,0,0.175609,0,clean
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,65,0,6,1,2,0,0,15,0,23,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,clean
0,0,0,0,0,0,0.001019,0,0,0,3.24474,0,0,0,0,0,0,6,0,0,9.14866,0,0,0,3,26,0,4,1,0,0,0,6,0,12,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0.148128,1.01,3,0,0.005924,0,9,4,0,0,0.21996,0,clean
0,0,0,0,0,0,0.005085,0,0,0,3.36942,0,0,0,0,2,0,3,0,0,9.16285,0,0,0,4,13,0,2,2,2,0,0,1,0,9,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.154009,1.01,2,0,0.002667,0,7,0,0,0,0.244217,0,clean
0,0,0.009761,1,0,0,0.001708,0,2.04,0,1.84703,0,0,0,0,0,0,9,0,0,9.09329,0,0,0,2,29,2,9,4,2,0,0,36,0,12,0,0,0,0,0,4,0,2,3,2,0,0,0,2.04,0.136921,1.04,3,0,0.005924,0,170,9,0.009884,0,0.175609,0,clean
0,0,0,0,0,0,0.004933,0,0,0,1.84703,0,0,0,0,0,0,5,0,0,9.09329,0,0,0,1,15,0,6,1,1,0,0,15,0,11,0,0,0,2.02,0,2,0,2,1,2,0,0,0,2.02,0.136921,1.01,3,0.016473,0.005924,0,9,6,0.016135,0,0.175609,0,clean
0,0,0,1,0,0,0.0021,0,0,0,1.05195,0,0,0,0,0,0,0,0,0,0.024721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.001493,2.02,2,0,0.009791,0,9,0,0,0,0.000101,0,clean
0,0,0,1,0,0,0.001763,0,0,0,4.58293,0,0,0,0,0,0,1,0,0,9.17116,0,0,0,0,3,0,1,2,3,0,0,0,0,1,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0.145075,2.04,3,0,0.009791,0,23,1,0,0,0.186189,0,clean
1,0.001369,0,8,0,0,0.040692,0,0,0,17.4173,0,1.01,1.01,0,0,0,14,0.001095,0,9.60145,0,0,2.07,17,104,0,5,1,1,0,0,10,0,42,0.006463,0,0.011579,3.04,1.04,18,3.14,0,12,0,2,0,0,3.04,0.213667,2.02,20,0.009964,0.009791,0.009297,10,4,0.010621,4.41,0.405264,0.001508,clean
2,0,0,1,0,0,0.00233,0,0,0,6.70477,0,0,0,0,0,0,4,0,0,9.25903,0,0,0,2,19,0,2,1,0,0,0,1,0,11,0,0,0.003043,1.01,0,2,0,4,4,1,0,0,0,1.01,0.163721,2.02,6,0.004111,0.009791,0,9,0,0.004143,1.02,0.2626,0,clean
4,0,0,11,0,0,0.040041,0,0,0,13.2514,0,0,0,2,0,0,23,0,0,9.50018,0,0,3.06,11,220,0,9,1,0,0,0,36,0,64,0.00574,0,0.007766,3.05,0,11,4.08,12,17,10,1,0,0,3.05,0.208662,0,27,0.007173,0,0.007869,0,4,0.007224,4.2,0.417653,0,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,clean
7,0.017937,0.073451,30,0,6.44,0.342944,0.013692,20.41,0.009769,20.1106,0,6.13,10.21,0,0,2,173,0.011968,5.05,9.76897,0,0.0068,16.02,31,989,0,61,1,35,0,0,1830,4.42,530,0.08207,0.013167,0.094085,12.17,23.09,64,21.56,40,32,18,6,8.18,0,27.52,0.2637,4.64,52,0.092739,0.015189,0.093911,27,50,0.16417,25.23,0.600336,0.020816,buggy
0,0,0,4,0,0,0.036482,0.004374,0,0,6.94451,0,0,0,0,0,0,4,0,0,9.27316,0,0,1.01,4,9,0,2,2,0,0,1.01,1,0,6,0.004751,0,0.004856,1.02,0,4,1.01,0,4,0,2,1.01,0.002266,1.02,0.168755,1.04,8,0.00569,0.002778,0.004933,4,1,0.00626,1.15,0.281694,0,clean
7,0,0,0,0,0,0.005062,0,0,0,1.18889,0,0,0,6,0,0,39,0,0,0.028424,0,0,0,9,272,0,21,1,7,0,0,210,0,91,0,0,0,3.03,0,12,0,15,0,9,0,0,0,3.03,0.001814,0,1,0.018159,0,0,0,13,0.017796,0,0.000187,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,clean
0,0,0,1,0,0,0.000271,0,0,0,1.45219,0,0,0,1,0,0,1,0,0,0.040996,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004205,2.02,1,0,0.009791,0,10,1,0,0,0.00508,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,clean
0,0.002291,0,18,0,0,0.055476,0.002241,0,0,20.1248,0,0,1.02,0,0,0,14,0,0,9.70643,0,0.004993,1.01,12,70,0,5,2,0,0,0,10,3.09,45,0.002905,0,0.005807,2.04,1.11,12,1.05,1,19,1,1,1.02,0,2.04,0.237782,5.14,27,0.006775,0.014287,0.002831,13,5,0.006737,2.09,0.48884,0.002593,clean
0,0,0,2,0,1.01,0.001981,0,0,0.010189,5.63443,0,0,0,0,0,0,5,0,1.01,9.25922,0,0,0,2,15,4,5,2,0,0,0,10,0,7,0,0.010354,0,0,0,2,0,0,5,0,0,0,0,0,0.175647,1.01,8,0,0.005924,0,17,5,0,0,0.331448,0,clean
10,0.073588,0.015547,0,0,1.02,0,0.025519,2.02,0.005116,0,0,3.04,5.1,0,0,0,88,0.039933,1.02,0,0,0,5.34,25,389,0,32,1,19,0,0,496,0,196,0.082525,0.005381,0.098515,5.06,7.84,42,7.48,14,1,14,0,3.06,0,5.08,0,1.01,1,0.084378,0.005924,0.100995,9,21,0.093813,7.93,0,0.077832,clean
0,0,0,1,0,0,0.001328,0,0,0,1.84703,0,0,0,0,1,0,0,0,0,9.09329,0,0,0,0,0,0,5,1,5,0,0,10,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.136921,1.01,2,0,0.005924,0,9,5,0,0,0.175609,0,clean
0,0,0,6,0,0,0.010938,0,0,0,2.38141,0,0,0,0,2,0,11,0,0,9.07779,0,0,2.02,4,59,0,4,1,0,0,0,6,0,18,0.008959,0,0.009292,3.03,0,4,4.05,1,0,0,1,0,0,3.03,0.132656,0,6,0.02421,0,0.028398,0,3,0.028514,2.14,0.205382,0,buggy
0,0,0,0,0,0,0.000949,0,0,0,1.84703,0,0,0,0,0,0,1,0,0,9.09329,0,0,0,1,4,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.136921,0,3,0,0,0,0,1,0,0,0.175609,0,clean
4,0.017108,0,0,0,1.01,0,0.018908,0,0.010189,0,0,0,2.02,0,0,0,30,0,1.01,0,0,0,2.05,10,184,0,17,3,2,0,0,136,0,75,0.019098,0.010354,0.020146,0,2.31,12,2.03,5,0,5,0,2.02,0,0,0,0,5,0,0,0.019952,14,8,0,2.15,0,0.018316,clean
0,0,0.003678,0,0,0,0.00362,0,1.01,0,4.42588,0,0,0,0,0,0,7,0,0,9.18898,0,0,0,5,98,0,4,1,1,0,0,6,0,26,0,0,0.022985,3.03,0,6,1.01,3,2,3,0,0,0,2.02,0.154945,0,4,0.018159,0,0.000851,0,3,0.013652,4.1,0.240305,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,77,0,18,1,6,0,0,153,0,39,0,0,0,0,0,11,0,7,1,7,0,0,0,0,0,0,2,0,0,0,18,17,0,0,0,0,clean
2,0,0,2,0,0,0.008748,0,0,0,10.1692,0,0,0,0,0,0,33,0,0,9.36622,0,0,0,7,313,0,15,1,8,0,0,105,0,56,0,0,0.005204,3.03,0,15,0,16,8,16,0,0,0,3.03,0.177941,0,8,0.009977,0,0,0,13,0.008794,2.1,0.299239,0,clean
0,0,0,2,0,0,0.004904,0,0,0,2.37319,0,0,0,0,0,0,8,0,0,0.056702,0,0,0,0,29,0,8,1,8,0,0,28,0,9,0,0,0,2.02,0,8,0,7,2,7,0,0,0,2.02,0.003614,2.04,3,0.005488,0.009791,0,18,8,0.004869,0,0.000385,0,clean
1,0.002556,0,4,0,1.01,0.016339,0,0,0.012522,3.82368,0,1.01,1.01,0,0,0,14,0.002596,1.01,9.17185,0,0,1.01,3,98,0,6,1,1,0,0,15,0,17,0.002711,0.014657,0,1.01,1.05,3,2.02,2,4,2,2,0,0,1.01,0.152913,2.02,8,0.014181,0.009791,0.016522,9,5,0.017127,0,0.238772,0.002816,clean
5,0.006864,0.003551,17,0,3.07,0.113054,0,2.14,0.005498,20.2837,0,2.03,4.11,0,0,0,31,0.003545,3.06,9.73836,0,0,5.31,12,164,0,12,1,4,0,0,66,0,77,0.011288,0.005686,0.015328,8.15,5.02,15,7.54,10,14,9,5,0,0,9.26,0.24881,2.02,30,0.017418,0.009791,0.014754,9,2,0.02388,7.88,0.507113,0.008378,buggy
