ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
1,0.001949,0.007022,3,0,1.03,0.01223,0.002033,5.14,0,13.3046,0,0,1.01,0,6,0,23,0,0,0.346805,4.05,0.001237,1.01,3,93,1,18,5,18,0.005002,0,153,1.01,48,0.001991,0.000904,0.00752,1.01,1.17,21,2.03,5,0,5,0,1.01,0,6.15,0.030985,3.03,3,0.000877,0.006642,0.002781,37,9,0.007678,3.12,0.045982,0.00211,clean
0,0,0.002382,1,0,0,0.003861,0,1.01,0,5.99307,0,0,0,0,0,0,10,0,0,0.159009,0,0,0,0,30,0,11,1,8,0,0,55,0,11,0,0,0,0,0,8,0,11,0,5,0,0,0,1.01,0.015403,1.01,1,0,0.001646,0,6,11,0.002716,0,0.031456,0,clean
0,0.00103,0,1,0,1.02,0.024161,0.001089,0,0.001799,6.05686,0,0,1.01,0,0,0,13,0,1.02,0.179677,0,0,1.02,5,61,0,8,2,1,0,0,28,0,17,0.001033,0.001649,0.002877,0,1.07,6,2.03,4,0,4,0,1.01,0,0,0.021464,2.02,3,0,0.003392,0.002882,8,6,0,2.14,0.04571,0.001128,clean
0,0,0,0,0,0,0.00133,0,0,0,1.56044,0,0,0,0,0,0,5,0,0,0.052586,0,0,0,0,17,0,5,1,1,0,0,10,0,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.008031,0,2,0,0,0,0,5,0,0,0.024708,0,clean
21,0.005269,0.000755,14,0,2.15,0.271202,0.002965,1.01,0.001384,26.5914,0,4.13,4.16,0,0,0,158,0.00529,2.25,0.705493,0,0.001986,5.95,35,677,2,40,5,1,0,0,780,1.01,342,0.006408,0.001451,0.022618,5.14,9.04,36,8.92,9,0,9,1,2.03,0,5.14,0.069345,5.37,18,0.00798,0.01045,0.008831,73,11,0.008097,13.35,0.130538,0.005922,clean
0,0,0,0,0,0,0.000156,0,0,0,1.77712,0,0,0,0,1,0,3,0,0,0.06092,0,0,0,1,10,0,3,2,2,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.009619,1.01,0,0,0.001646,0,11,2,0,0,0.030953,0,clean
5,0.00354,0,10,0,2.02,0.274109,0.00307,0,0.004034,23.6268,0,2.02,3.12,0,0,1,43,0.001226,2.02,0.665848,0,0.000726,10.47,16,188,1,10,2,0,0,1.01,45,1.01,137,0.016723,0.003532,0.021235,6.08,4.23,16,11.69,1,0,1,2,2.08,0,6.08,0.076075,2.19,11,0.009749,0.001351,0.013853,19,2,0.009812,14.4,0.164834,0.003923,clean
0,0,0,0,0,0,0.005954,0,0,0,4.68802,0,0,0,0,0,0,4,0,0,0.13759,0,0,0,1,20,0,3,1,1,0,0,3,0,8,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0.016333,0,0,0,0,0,0,3,0,0,0.037315,0,clean
0,0,0,0,0,0,0.003116,0,0,0,1.77712,0,0,0,0,0,0,10,0,0,0.06092,0,0,0,5,27,0,5,2,1,0,0,10,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.009619,1.01,0,0,0.001646,0,9,4,0,0,0.030953,0,clean
0,0,0,1,0,3.03,0.001878,0,0,0,5.89435,0,0,0,0,0,0,0,0,0,0.169543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003266,0,0,0,0,0,4,0,0,0,0,0,0,0.019111,0,3,0,0,0,6,0,0,0,0.039035,0,clean
0,0,0,0,0,0,0.000831,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,3,10,0,3,6,0,0,0,3,0,7,0,0,0.003115,0,0,3,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,1.02,0.024708,0,clean
1,0,0,0,0,0,0.003741,0,0,0,3.17095,0,0,0,0,0,0,8,0,0,0.098286,0,0,0,0,25,0,9,1,1,0,0,36,0,19,0,0,0.004997,0,0,1,0,5,0,1,0,0,0,0,0.013117,0,0,0,0,0,6,6,0,1.01,0.035415,0,clean
0,0,0.001823,7,0,11.32,0.026885,0,1.01,0,12.4057,0,0,0,0,0,0,1,0,0,0.350401,0,0,0,0,6,0,2,1,2,0,0,1,0,3,0,0.015261,0.001102,0,0,2,0,42,0,0,0,0,0,1.01,0.038188,1.01,19,0,0.001646,0,7,2,0.001913,1.01,0.076616,0,buggy
1,0.001021,0,1,0,0,0.078337,0.000954,0,0,5.51129,0,0,1.01,0,3,0,14,0,0,0.153718,1.01,0,1.01,2,53,0,7,2,0,0.002902,1.01,21,0,33,0.001081,0,0.00109,2.02,1.06,2,1.01,2,0,2,0,1.01,0.000752,2.02,0.016496,2.02,1,0.002614,0.002871,0.001119,10,6,0.002792,1.02,0.035146,0.00108,clean
1,0,0,1,0,0,0.00715,0,0,0,1.56044,0,0,0,0,0,0,16,0,0,0.052586,0,0,0,11,136,13,11,5,1,0,0,55,0,42,0,0,0.003115,0,0,12,0,3,0,0,0,0,0,0,0.008031,1.03,2,0,0.003234,0,80,8,0,1.15,0.024708,0,clean
1,0,0.003629,3,0,0,0.01341,0,2.02,0,8.51529,0,0,0,0,25,0,21,0,0,0.240457,3.03,0,3.03,8,63,7,9,4,19,0.002747,0,36,0,47,0.003977,0,0.00384,1.01,0,27,3.04,6,0,0,0,0,0,3.03,0.02527,2.04,5,0.022649,0.005123,0.003778,72,2,0.025348,3.06,0.039327,0,clean
7,0,0,0,0,1.05,0.005187,0,0,0.000835,4.75414,0,0,0,0,0,0,45,0,1.05,0.127787,0,0.001986,0,12,176,0,18,3,1,0,0,153,1.01,84,0,0.000904,0.005595,0,0,13,1.04,3,0,3,0,0,0,0,0.013346,3.04,0,0,0.005131,0.000805,21,11,0,2.08,0.033962,0,clean
0,0.000744,0.001644,0,0,0,0.009821,0.000687,2.02,0,5.35698,0,0,1.02,1,0,0,6,0,0,0.144873,0,0,1.03,2,24,0,5,1,2,0,0,10,0,11,0.000786,0,0.001596,1.02,1.07,4,1.08,1,0,0,0,1.02,0,2.02,0.014885,0,0,0.000761,0,0.000792,0,5,0.001893,2.15,0.03415,0.000814,clean
0,0,0,0,0,0,0.002532,0,0,0,3.18664,0,0,0,0,0,0,3,0,0,0.095785,0,0,0,1,32,0,3,1,1,0,0,3,0,6,0,0,0.004997,0,0,2,0,2,0,2,0,0,0,0,0.012297,0,0,0,0,0,0,2,0,1.02,0.034176,0,clean
1,0.002485,0.002157,7,0,1.01,0.051409,0.00053,2.02,0.000549,20.3477,0,1.01,2.03,0,0,0,15,0.001704,1.01,0.515244,0,0.001986,3.11,7,59,0,5,3,1,0,0,10,1.01,31,0.003034,0.000547,0.004512,4.14,2.18,8,4.41,1,0,1,0,1.01,0,5.16,0.042056,3.04,8,0.005307,0.005131,0.005015,21,1,0.006561,4.41,0.049813,0.002716,buggy
0,0,0,0,0,0,0.002465,0,0,0,3.18664,0,0,0,1,0,0,5,0,0,0.095785,0,0.001175,0,2,16,5,4,3,1,0,0,6,1.01,9,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.012297,3.1,0,0,0.003772,0,14,3,0,0,0.034176,0,clean
0,0,0,2,0,1.01,0.004542,0,0,0.000835,8.69863,0,0,0,0,0,0,2,0,1.01,0.231362,0,0,0,2,10,0,2,1,1,0,0,1,0,7,0,0.000904,0.004997,0,0,3,1.01,2,0,2,0,0,0,0,0.022461,0,2,0,0,0.000805,0,2,0,1.02,0.044427,0,clean
0,0.001949,0,4,0,0,0.058001,0.002033,0,0,12.6078,0,0,1.01,0,0,0,25,0,0,0.348779,0,0.0074,4.15,11,79,18,14,5,4,0,0,91,3.12,55,0.005925,0,0.006666,1.01,1.13,15,6.24,2,0,2,0,1.01,0,1.01,0.035403,9.7,5,0.002143,0.02087,0.007748,211,14,0.00212,5.24,0.056454,0.00211,clean
0,0,0.011112,2,0,0,0.006019,0,10.16,0,7.47927,0,0,0,0,4,0,6,0,0,0.194515,1.01,0.001237,0,1,31,1,6,4,26,0,0,15,1.01,10,0,0,0.000719,0,0,27,0,0,0,0,0,0,0,10.16,0.017889,3.03,2,0,0.006642,0,31,2,0.012077,1.02,0.034528,0,clean
1,0,0,0,0,0,0.00187,0,0,0,5.36933,0,0,0,0,0,0,7,0,0,0.147436,0,0,0,2,46,0,4,1,1,0,0,6,0,23,0,0,0.004997,0,0,2,0,2,0,2,0,0,0,0,0.015487,0,0,0,0,0,0,3,0,1.01,0.034436,0,clean
1,0.001733,0.001823,1,0,0,0.005459,0.001766,1.03,0,6.21176,0,0,1.01,0,2,0,8,0,0,0.189499,0,0,1.01,2,42,0,5,1,3,0,0,10,0,13,0.00193,0,0.006883,1.01,1.04,5,1.04,1,0,0,0,1.01,0,1.04,0.023841,0,3,0.00184,0,0.00191,0,2,0.001913,2.09,0.053616,0.00182,clean
1,0.002215,0.000727,4,0,0,0.095371,0,1.01,0,17.5178,0,2.04,3.05,0,0,0,4,0.001498,0,0.421899,0,0,4.23,4,28,0,4,1,1,0,0,6,0,15,0.003344,0,0.0032,4.18,3.27,5,6.57,2,0,2,0,0,0,5.19,0.03005,0,4,0.003256,0,0.004865,0,1,0.004424,4.92,0.034828,0.002341,clean
1,0.001021,0.002055,0,0,1.01,0.019143,0.000954,2.02,0.0007,6.15544,0,0,1.02,0,0,0,22,0,1.01,0.177006,0,0,2.05,7,73,1,5,2,4,0,0,10,0,25,0.00225,0.000752,0.00109,0,1.07,11,2.06,2,0,2,0,1.02,0,2.02,0.019986,1.01,2,0,0.001646,0.002253,10,4,0.002795,1.13,0.04145,0.00108,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,14,4,4,6,1,0,0,6,0,9,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,67,4,0,0,0,0,clean
0,0,0,0,0,0,0.002543,0,0,0,6.41569,0,0,0,0,1,0,4,0,0,0.169334,0,0,0,0,13,0,4,1,1,0,0,6,0,5,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0.016324,1.01,0,0,0.001646,0,6,4,0,0,0.034357,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,2,2,1,0,0,1,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.01,1,0,0.001646,0,10,2,0,0,0,0,clean
4,0,0,1,0,0,0.00207,0,0,0,1.76682,0,0,0,0,0,0,18,0,0,0.061715,0,0,0,4,101,0,8,2,2,0,0,28,0,35,0,0,0.004997,0,0,6,0,6,0,5,0,0,0,0,0.010097,0,1,0,0,0,18,3,0,1.06,0.033928,0,clean
6,0.00472,0.002966,15,0,1.01,0.205914,0.004984,2.04,0.002226,27.2338,0,2.08,3.1,0,0,1,77,0.00373,2.02,0.724685,0,0,8.38,24,293,0,22,1,9,0,0,231,0,184,0.013071,0.00145,0.025617,6.11,4.74,30,11.94,6,0,5,3,3.08,0,7.15,0.070158,2.02,18,0.007724,0.003407,0.021861,8,16,0.009546,12.17,0.124462,0.005481,clean
5,0.010663,0.004104,3,0,0,0.066654,0,5.06,0,16.6715,0,2.03,3.04,0,0,0,27,0.002497,0,0.460028,0,0,5.16,15,95,0,9,1,7,0,0,36,0,61,0.013658,0,0.012683,3.1,3.27,22,5.39,0,0,0,0,0,0,8.16,0.050771,0,3,0.005384,0,0.012452,0,3,0.009316,4.59,0.113029,0.011642,clean
0,0,0,1,0,0,0.001023,0,0,0,1.76682,0,0,0,0,0,0,8,0,0,0.061715,0,0,0,1,42,0,7,1,1,0,0,21,0,18,0,0,0.004997,0,0,2,0,6,0,3,0,0,0,0,0.010097,0,1,0,0,0,6,7,0,1.01,0.033928,0,clean
1,0.003086,0,3,0,0,0.048193,0,0,0,6.45747,0,1.03,1.03,0,0,0,35,0.003473,0,0.204077,0,0.00374,2.21,5,104,0,7,3,1,0,0,21,1.12,65,0.00662,0,0.009529,1.01,1.24,6,1.1,9,0,9,1,0,0,1.01,0.028269,1.01,3,0.002771,0.003518,0.003553,33,6,0.003309,2.6,0.078402,0.003089,clean
0,0,0,0,0,0,0.000117,0,0,0,1.77712,0,0,0,0,0,0,3,0,0,0.06092,0,0,0,2,11,4,3,9,1,0,0,3,0,6,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.009619,3.06,0,0,0.004632,0,228,3,0,0,0.030953,0,clean
2,0,0,3,0,0,0.04909,0,0,0,7.22788,0,0,0,0,0,0,21,0,0,0.298961,0,0,0,9,92,0,8,1,1,0,0,28,0,54,0,0,0.004997,0,0,9,0,9,0,9,2,0,0,0,0.065606,1.01,4,0,0.001646,0,6,6,0,1.01,0.138708,0,buggy
0,0,0.00478,1,0,0,0.004494,0,2.06,0,7.47927,0,0,0,0,0,0,10,0,0,0.194515,0,0,0,4,62,0,6,1,11,0,0,15,0,21,0,0,0,1.01,0,15,0,4,0,3,0,0,0,3.07,0.017889,0,1,0.000729,0,0,0,2,0.005876,0,0.034528,0,clean
3,0.000459,0.000638,6,0,1.02,0.057181,0,1.02,0.000528,18.2028,0,1.05,1.05,0,0,0,17,0.000399,1.02,0.469285,0,0,1.15,3,80,0,9,1,0,0,0,36,0,26,0.000718,0.000361,0.007162,4.07,1.55,3,3.34,7,0,7,0,0,0,4.09,0.041528,0,7,0.005369,0,0.003093,0,6,0.004558,4.15,0.068509,0.000458,clean
0,0,0,1,0,0,0.000117,0,0,0,1.77712,0,0,0,0,0,0,1,0,0,0.06092,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.009619,0,1,0,0,0,6,1,0,0,0.030953,0,clean
2,0.001157,0,3,0,0,0.019468,0,0,0,6.20292,0,1.01,1.01,0,0,0,19,0.00132,0,0.18202,0,0,1.05,3,51,0,5,1,3,0,0,10,0,31,0.001313,0,0.00736,3.03,1.04,5,2.06,0,0,0,0,0,0,3.03,0.021255,0,3,0.006157,0,0.002508,0,3,0.006066,3.23,0.043827,0.001394,clean
1,0.00937,0.000755,3,0,1.01,0.046118,0.001086,1.01,0.0006,13.5092,0,0,3.03,0,0,0,24,0,1.01,0.362505,0,0,3.05,3,104,0,13,1,2,0,0,78,0,46,0.009769,0.000712,0.015945,0,3.33,5,4.11,7,0,7,0,2.02,0,1.01,0.039444,0,3,0,0,0.009819,0,8,0.000762,5.39,0.100537,0.010197,clean
0,0.002289,0,1,0,0,0.007935,0.002009,0,0,7.63517,0,0,1.01,0,0,0,2,0,0,0.208079,0,0,1.01,1,12,0,2,1,1,0,0,1,0,5,0.002378,0,0.002419,1.01,1.02,2,1.04,2,0,2,0,1.02,0,1.01,0.021174,0,2,0.002417,0,0.002356,0,1,0.00248,1.09,0.042246,0.002356,clean
0,0,0,1,0,0,0.005064,0,0,0,4.72501,0,0,0,0,0,0,12,0,0,0.141992,0,0,0,0,24,0,9,1,1,0,0,36,0,11,0,0,0.004532,1.01,0,1,0,2,0,2,0,0,0,1.01,0.017424,0,1,0.001815,0,0,12,9,0.001643,1.01,0.038895,0,clean
0,0.008192,0,2,0,0,0.042388,0,0,0,11.2502,0,0,1.01,0,0,0,8,0,0,0.312778,0,0,1.01,3,55,0,7,1,1,0,0,21,0,19,0.008289,0,0.010188,1.01,1.06,4,2.03,5,0,5,0,0,0,1.01,0.037039,0,2,0.000877,0,0.008426,0,3,0.000569,3.08,0.100516,0.00887,clean
1,0.001485,0,6,0,1.01,0.043657,0,0,0.001571,6.94439,0,1.01,1.01,0,2,0,16,0.001272,1.01,0.203728,0,0,2.12,1,47,0,3,3,2,0,0,3,0,20,0.003122,0.001292,0.008064,3.03,1.02,3,2.12,1,0,1,0,0,0,3.03,0.023638,2.03,7,0.006843,0.004459,0.002947,16,1,0.006712,3.34,0.046788,0.00162,clean
1,0,0,2,0,0,0.005432,0,0,0,3.12618,0,0,0,0,0,0,64,0,0,0.098696,0,0,0,4,214,0,7,1,1,0,0,21,0,117,0,0,0.004997,0,0,5,0,0,0,0,0,0,0,0,0.013541,0,2,0,0,0,6,2,0,1.08,0.036832,0,clean
0,0,0.000722,2,0,1.01,0.020346,0,1.01,0.001855,8.81525,0,1.01,0,0,0,0,8,0.000617,1.01,0.235264,0,0,2.03,2,27,0,4,2,1,0,1.01,6,0,14,0.002393,0.001703,0.007422,3.03,0,3,2.09,2,0,2,0,0,0.000295,3.04,0.022926,1.09,3,0.003299,0.000679,0.002532,9,2,0.00409,3.13,0.044937,0,clean
0,0,0.000612,1,0,0,0.003562,0,1.01,0,7.23217,0,0,0,0,2,0,7,0,0,0.186578,0,0.000762,0,4,23,9,5,4,3,0,0,10,1.01,14,0,0,0,0,0,7,0,2,0,1,0,0,0,1.01,0.016788,3.07,1,0,0.00343,0,48,3,0.000728,0,0.031474,0,clean
9,0.004612,0.006631,4,0,0,0.243135,0.000199,4.07,0,15.8933,0,4.04,3.03,0,0,0,45,0.003971,0,0.421662,0,0,6.17,14,183,0,13,1,6,0,0,78,0,104,0.008374,0,0.013652,4.05,3.33,20,5.42,0,0,0,0,1.01,0,5.08,0.039991,1.01,7,0.005898,0.001646,0.00854,6,4,0.007983,7.83,0.070749,0.004673,buggy
0,0,0,2,0,0,0.027253,0,0,0,2.9034,0,0,0,0,0,0,7,0,0,0.11519,0,0,0,12,36,7,4,5,0,0,0,6,0,33,0,0,0.006476,0,0,12,1.01,0,0,0,1,0,0,0,0.023451,0,4,0,0,0.006335,40,1,0,1.01,0.091562,0,buggy
7,0,0.000807,0,0,1.05,0.026566,0,1.01,0,11.7472,0,0,0,0,0,0,49,0,0,0.304492,0,0.001986,0,14,217,0,17,3,0,0,0,136,1.01,104,0,0.000904,0.008364,2.02,0,14,3.06,7,0,7,0,0,0,3.03,0.027161,3.04,2,0.002692,0.005131,0.003632,21,10,0.003073,4.23,0.043268,0,clean
0,0,0,4,0,0,0.014336,0,0,0,4.69981,0,0,0,0,0,0,11,0,0,0.140719,0,0,1.02,2,35,0,5,4,1,0,0,10,0,12,0.001595,0,0.001549,1.01,0,3,0,0,0,0,0,0,0,1.01,0.017266,2.03,5,0.002006,0.004459,0,18,5,0.001619,1.05,0.039439,0,clean
0,0,0,0,0,0,0.001115,0,0,0,3.19311,0,0,0,0,0,0,9,0,0,0.093871,0,0,0,4,22,0,5,3,1,0,0,10,0,12,0,0,0,1.01,0,5,0,3,0,2,0,0,0,1.01,0.011545,2.05,0,0.000989,0.002576,0,32,5,0.001022,0,0.031054,0,clean
2,0,0,1,0,0,0.013726,0,0,0,9.5467,0,0,0,0,0,0,18,0,0,0.251988,0,0.001986,0,7,87,0,12,3,1,0,0,66,1.01,53,0,0,0.007274,2.02,0,8,2.04,1,0,1,0,0,0,2.02,0.023778,3.04,2,0.002692,0.005131,0.002514,21,10,0.002212,3.17,0.04265,0,clean
7,0.003863,0.023612,10,0,2.02,0.140377,0,12.16,0.000835,21.4383,0,3.03,4.07,0,1,0,99,0.003265,1.01,0.574608,0,0,5.25,23,384,0,28,1,29,0,0,378,0,175,0.006105,0.001015,0.012488,9.12,5.69,52,5.51,8,0,1,0,0,0,17.26,0.056507,1.01,13,0.014029,0.001646,0.006512,20,10,0.03391,8.03,0.104791,0.004677,clean
1,0,0,0,0,0,0.001571,0,0,0,1.76682,0,0,0,0,1,0,6,0,0,0.061715,0,0,0,3,37,0,5,1,1,0,0,10,0,13,0,0,0.004997,0,0,4,0,1,0,0,0,0,0,0,0.010097,0,1,0,0,0,0,4,0,1.01,0.033928,0,clean
1,0,0,0,0,1.01,0.002571,0,0,0,2.99178,0,0,0,0,0,0,3,0,0,0.099413,0,0,0,1,8,0,3,1,3,0,0,3,0,7,0,0.00223,0.004532,0,0,4,0,29,0,4,0,0,0,0,0.014797,0,1,0,0,0,6,2,0,1.01,0.043815,0,clean
0,0,0.001557,0,0,0,0.003086,0,1.01,0,6.42599,0,0,0,0,0,0,7,0,0,0.168539,0,0,0,1,21,8,6,4,2,0,0,15,0,9,0,0,0,0,0,3,0,1,0,1,0,0,0,1.01,0.015846,5.11,0,0,0.013249,0,90,6,0.001474,0,0.031381,0,clean
0,0,0.001402,2,0,0,0.030456,0.001498,1.01,0,4.4013,0,0,0,0,2,0,10,0,0,0.134278,0,0,1.01,2,36,0,11,3,2,0,0,55,0,22,0.002274,0,0.002171,0,0,4,0,2,0,1,0,1.01,0,1.01,0.017475,1.01,2,0,0.001646,0,23,3,0.001471,1.02,0.047038,0,clean
0,0,0,0,0,0,0.001164,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,10,0,3,6,0,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,0,0.024708,0,clean
1,0,0,0,0,1.01,0.005702,0,0,0.000835,9.02416,0,0,0,0,0,0,6,0,1.01,0.227553,0,0,1.01,4,33,0,4,1,1,0,0,6,0,17,0.000706,0.000904,0.000634,0,0,5,2.02,4,0,4,0,0,0,0,0.01928,0,1,0,0,0.001394,0,3,0,1.03,0.0344,0,clean
0,0.000819,0,2,0,0,0.01055,0,0,0,8.22594,0,0,1.01,0,0,0,22,0,0,0.228725,0,0,1.03,16,103,0,9,2,1,0,0,36,0,74,0.000854,0,0.000726,1.01,1.08,17,2.13,0,0,0,0,0,0,1.01,0.023858,0,2,0.00063,0,0.002371,4,1,0.000848,1.16,0.043458,0.000822,buggy
5,0.002264,0,1,0,0,0.024198,0.002103,0,0,4.41258,0,0,1.01,0,0,0,16,0,0,0.138856,0,0,1.01,6,56,0,11,2,3,0,0,55,0,29,0.002161,0,0.006755,1.01,1.11,9,1.02,1,0,1,0,1.01,0,1.01,0.018583,0,2,0.002203,0,0.002248,17,6,0.002537,2.13,0.046384,0.002453,clean
0,0,0.00243,0,0,0,0.029437,0,1.01,0,3.8069,0,0,0,0,3,0,19,0,0,0.12122,1.01,0.007109,0,7,81,2,7,2,1,0.005184,0,21,1.01,41,0,0,0,0,0,8,0,1,0,1,0,0,0,1.01,0.016629,1.01,1,0,0.002598,0,47,1,0.002537,0,0.043368,0,clean
0,0.000517,0.000882,1,0,1.01,0.011664,0.000619,1.03,0,3.17625,0,0,1.04,0,2,0,1,0,0,0.094381,0,0,1.08,0,4,0,1,2,0,0,0,0,0,2,0.000725,0.000438,0.000761,1.03,1.1,0,1.28,3,0,0,0,1.01,0,1.06,0.011756,2.02,1,0.000642,0.004446,0.000741,9,1,0.000841,1.31,0.031175,0.000576,clean
0,0.003086,0,1,0,1.03,0.007449,0.000787,0,0.003313,10.1306,0,0,1.01,0,0,0,12,0,1.03,0.274225,0,0,1.02,10,83,0,7,2,0,0,0,21,0,37,0.003514,0.003308,0.011986,1.01,1.06,10,3.05,12,0,8,0,1.01,0,1.01,0.027863,0,3,0.001378,0,0.00629,8,6,0.002004,4.22,0.059212,0.003089,clean
1,0.001949,0.001768,1,0,0,0.022974,0.002033,2.02,0,8.47144,0,0,1.02,0,0,0,10,0,0,0.231447,0,0,1.02,7,38,4,6,4,5,0,0,15,0,32,0.001991,0,0.001925,4.05,1.09,12,2.07,1,0,1,0,1.02,0,6.07,0.023305,4.11,1,0.009969,0.006569,0.002783,51,5,0.012162,1.08,0.041703,0.00211,clean
10,0.006317,0.011445,0,0,9.33,0,0.004894,5.09,0.010086,0,0,5.18,4.11,0,0,0,70,0.010505,8.22,0,0,0,7.81,8,478,0,26,1,10,0,0,325,0,142,0.019589,0.011906,0.040182,3.03,6.64,17,11.96,25,0,21,0,3.07,0,8.12,0,0,0,0.009174,0,0.0229,0,9,0.023708,19.07,0,0.007078,clean
0,0.000562,0.002695,4,0,0,0.018776,0.000526,3.03,0,13.5775,0,0,1.01,0,0,0,23,0,0,0.35167,0,0.000966,2.07,7,82,3,19,7,3,0,0,171,1.01,41,0.003081,0,0.003011,2.04,1.19,10,4.23,5,0,5,0,1.01,0,5.07,0.031161,4.07,4,0.003188,0.005644,0.005138,92,16,0.006265,2.31,0.048347,0.000562,buggy
0,0.007388,0.022332,6,0,0,0.026915,0.007616,16.22,0.001799,18.2442,0,0,6.06,0,2,0,32,0,1.01,0.474248,2.02,0,6.14,0,92,0,16,1,16,0.001796,0,120,0,47,0.008266,0,0.013089,0,6.75,16,7.21,1,0,0,0,6.06,0,16.22,0.042069,1.01,7,0,0.001646,0.009337,6,16,0.024407,7.42,0.061239,0.008171,buggy
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,51,0,12,2,6,0,0,66,0,33,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,17,7,0,0,0,0,clean
1,0,0,1,0,0,0.000648,0,0,0,1.76682,0,0,0,0,0,0,2,0,0,0.061715,0,0,0,2,27,0,2,1,0,0,0,1,0,9,0,0,0.004997,0,0,2,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,6,1,0,1.01,0.033928,0,buggy
0,0.00116,0.000755,0,0,1.01,0.006423,0.001113,1.01,0.000549,4.18914,0,0,2.04,0,7,0,13,0,1.01,0.11457,1.01,0,2.07,3,37,0,10,1,7,0.000498,0,45,0,18,0.00134,0.000547,0.001166,1.01,2.3,10,2.09,2,0,2,0,2.03,0,0,0.01231,1.01,0,0.000632,0.001646,0.001197,8,8,0,2.22,0.030987,0.001271,clean
0,0,0,1,0,1.01,0.006332,0,0,0.002713,7.6507,0,0,0,0,2,0,7,0,1.01,0.206349,0,0,0,2,25,3,7,3,3,0,0,21,0,13,0,0.001748,0,1.01,0,5,0,5,0,3,0,0,0,1.01,0.020649,1.01,1,0.000691,0.001646,0,24,7,0.000728,0,0.041955,0,clean
2,0.001306,0.0007,2,0,1.03,0.208582,0.000687,1.01,0.000488,13.8243,0,0,2.02,0,0,0,8,0,1.03,0.347748,0,0.034517,2.02,6,70,11,8,1,0,0,0,28,9.16,32,0.001333,0.000443,0.007495,1.05,2.14,6,4.22,3,0,3,0,1.01,0,2.06,0.028479,0,2,0.000666,0,0.00336,0,4,0.001603,4.27,0.04099,0.001365,buggy
