@relation arff_xalan-2.4

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,clean
4,1,0,4,16,0,1,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,6,3,clean
2,3,0,3,5,0,0,3,2,0,18,0,1,0.964286,0.666667,1,1,7.5,1,0.5,clean
8,5,0,11,15,14,1,10,7,0.839286,100,1,0,0.958333,0.47619,1,2,10.5,1,0.75,clean
3,4,0,1,4,1,0,1,2,0.5,583,0,0,0.97619,1,0,0,193,1,0.3333,clean
10,1,0,56,18,17,56,0,10,0.777778,106,1,0,0,0.4,1,1,9.1,2,1,clean
15,3,11,21,48,101,17,6,10,0.821429,280,1,2,0.933333,0.348148,0,0,17.533333,1,0.9333,clean
8,3,0,10,33,8,0,10,8,0.428571,164,1,1,0.965517,0.3,2,5,19.375,16,2.75,clean
2,2,1,33,26,1,24,29,2,2,213,0,0,0.98913,0.642857,0,0,105.5,5,2.5,clean
5,3,0,14,43,4,0,14,4,0.5,233,1,1,0.9375,0.36,2,5,45.4,10,2.6,clean
30,1,1,7,33,0,7,0,30,0.422414,933,1,0,0,0.4,0,0,29.966667,5,2.1667,clean
1,1,0,15,1,0,14,1,1,2,4,0,0,0,1,0,0,0,1,1,clean
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
10,2,0,7,19,0,2,5,10,0.111111,58,0,1,0.689655,0.325,1,1,4.7,1,0.9,clean
3,1,0,8,3,3,5,3,3,2,3,0,0,0,0.5,0,0,0,1,1,clean
3,4,0,1,4,1,0,1,2,0.5,314,0,0,0.97619,1,0,0,103.333333,1,0.3333,clean
7,3,3,16,21,0,10,9,7,0.416667,146,1,2,0.934211,0.357143,2,4,19.571429,3,1.1429,clean
13,4,1,16,49,40,1,15,13,0.638889,352,0.666667,3,0.946903,0.188034,4,11,25.846154,2,1.1538,clean
2,3,0,4,4,1,1,3,2,2,13,0,0,0.97619,0.75,1,1,5.5,1,0.5,clean
8,1,0,12,67,8,0,12,4,0.74026,683,1,1,0,0.309524,0,0,83,18,4.5,clean
5,2,0,5,12,0,1,4,4,0,34,0,0,0.75,0.4,0,0,5.6,1,0.8,clean
3,4,0,18,17,0,0,18,3,0,108,1,2,0.979592,0.444444,3,14,34.333333,1,0.6667,clean
8,3,0,26,54,6,3,25,7,0.809524,279,1,3,0.895522,0.3,2,5,33.125,7,2.25,clean
2,2,0,7,6,0,1,6,2,0,23,1,1,0.923077,0.625,0,0,10,2,1,clean
4,3,0,2,9,0,2,0,4,0.333333,40,1,0,0.944444,0.5,1,1,8.75,2,0.5,clean
3,3,0,26,36,3,1,25,2,2,245,0,0,0.965517,0.5,2,4,80.666667,15,5.3333,clean
7,1,0,4,7,21,2,2,7,2,7,0,0,0,1,0,0,0,1,1,clean
6,7,0,26,39,5,0,26,6,0.6,289,1,0,0.95935,0.333333,4,8,46.833333,4,1.5,clean
22,1,2,6,49,71,4,5,20,0.706349,827,0.833333,4,0,0.272727,1,1,36.045455,16,2.7727,clean
2,3,0,4,4,1,1,3,2,2,13,0,0,0.97619,0.75,1,1,5.5,1,0.5,clean
2,1,0,3,2,1,3,0,2,2,10,0,0,0,0.666667,0,0,0,1,1,clean
2,4,0,8,11,1,0,8,2,2,44,0,0,0.979592,0.75,1,6,21,1,0.5,clean
13,2,0,3,36,0,1,2,13,0.083333,369,0,1,0.5,0.230769,0,0,27.307692,2,1,clean
2,4,0,12,10,1,0,12,2,2,26,0,0,0.989691,0.6,2,4,12,1,0.5,clean
9,3,0,10,17,16,6,6,9,0.75,79,1,3,0.960784,0.296296,1,2,7.444444,1,0.8889,clean
3,4,0,1,4,1,0,1,2,0.5,499,0,0,0.97619,1,0,0,165,1,0.3333,clean
82,1,0,48,254,2129,6,44,72,0.868056,3012,0.625,5,0,0.086934,0,0,35.536585,4,1.1707,clean
2,6,0,7,12,1,0,7,2,2,70,0,0,0.984615,0.75,1,6,34,1,0.5,clean
3,2,2,5,4,3,4,1,3,2,10,0,0,0.942857,1,0,0,2.333333,1,0.6667,clean
5,4,0,9,31,2,2,7,4,0.333333,151,1,1,0.981308,0.4,1,2,28.6,1,0.8,clean
9,1,0,7,29,12,5,2,8,0.625,453,1,0,0,0.416667,0,0,49,7,2.5556,clean
3,1,0,5,12,0,4,1,3,0.5,133,0,0,0,0.555556,0,0,42,1,0.6667,clean
2,5,0,8,8,1,1,7,2,2,57,0,0,0.995327,0.625,1,1,27.5,1,0.5,clean
4,4,8,14,23,6,9,5,3,2,94,0,0,0.985915,0.55,1,1,22.5,1,0.75,clean
3,4,0,35,5,0,35,0,3,0,22,1,0,0.944444,0.666667,0,0,6,1,0.3333,clean
6,4,0,18,21,15,7,11,6,1,80,0,0,0.9819,0.375,3,8,12.166667,1,0.6667,clean
7,4,0,14,18,0,3,12,6,0.166667,156,0,1,0.931034,0.367347,3,17,21.142857,2,1,clean
12,2,0,6,31,6,0,6,11,0.602273,245,1,4,0.5,0.319444,1,5,18.75,3,1.3333,clean
2,4,0,6,15,1,0,6,2,2,73,0,0,0.979592,0.75,1,6,35.5,1,0.5,clean
2,4,0,6,10,1,0,6,2,2,30,0,0,0.979592,0.75,1,6,14,1,0.5,clean
110,1,0,13,149,5191,0,13,96,0.943807,1853,0.666667,8,0,0.119839,0,0,15.627273,10,1.5364,clean
12,3,0,40,49,0,1,39,11,0.333333,836,1,2,0.865854,0.238095,2,8,68.416667,18,3.25,clean
0,1,0,5,0,0,5,0,0,2,14,0,0,0,0,0,0,0,0,0,clean
1,4,0,0,2,0,0,0,1,2,11,0,0,1,1,0,0,7,0,0,clean
2,3,0,4,5,1,1,3,2,2,16,0,0,0.97619,0.75,1,1,7,1,0.5,clean
1,4,0,0,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,clean
18,5,0,22,48,19,5,18,16,0.75,244,1,2,0.858333,0.185185,4,14,12.333333,3,1.3333,clean
5,3,0,14,49,4,1,14,4,0.5,319,1,1,0.9375,0.36,2,5,62.6,13,3.2,clean
5,1,0,1,9,0,1,0,5,0.5,41,1,0,0,0.466667,0,0,6.8,1,0.8,clean
1,2,0,8,2,0,3,5,1,2,10,0,0,0,1,0,0,9,0,0,clean
3,2,0,3,5,3,1,2,0,2,24,0,0,0.5,0.555556,0,0,7,2,1.3333,clean
5,4,0,14,10,4,1,14,4,0.5,38,1,0,0.947368,0.36,2,8,6.4,1,0.8,clean
2,4,0,22,25,1,2,20,2,2,137,0,0,0.987013,0.625,2,3,67.5,9,4.5,clean
7,5,0,7,18,0,1,6,7,0,115,0,0,0.978417,0.285714,3,14,15.285714,1,0.4286,clean
8,2,0,14,19,28,1,14,7,2,82,0,0,0.825,0.375,2,3,9.25,2,1.25,clean
2,5,0,4,5,1,0,4,2,2,12,0,0,0.982143,0.75,2,7,5,1,0.5,clean
9,2,0,12,20,0,4,10,8,0.125,212,1,1,0.789474,0.197531,1,7,22.444444,7,2.4444,clean
3,5,0,12,13,3,0,12,3,2,50,0,0,0.99,0.533333,3,5,15.666667,1,0.3333,clean
1,3,2,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,clean
15,1,3,9,39,91,5,4,7,0.811688,824,0.818182,3,0,0.267857,0,0,52.466667,14,3.4667,clean
2,4,0,10,17,1,0,10,2,2,87,0,0,0.979592,0.75,2,7,42.5,1,0.5,clean
3,1,0,0,9,1,0,0,2,0.5,44,1,0,0,0.5,0,0,12.666667,2,0.6667,clean
2,4,0,5,5,0,3,3,2,0,25,0,0,0.987342,0.666667,2,3,11,2,1,clean
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
2,5,0,7,6,1,0,7,2,2,21,0,0,0.982456,0.75,1,6,9.5,1,0.5,clean
2,3,0,5,4,1,1,4,2,2,9,0,0,0.97561,0.75,1,1,3.5,1,0.5,clean
21,3,0,65,104,68,6,64,20,0.765,1066,1,4,0.78022,0.210884,2,8,49.285714,12,3.1429,clean
3,1,0,2,8,0,2,1,3,0.75,100,0,1,0,0.666667,0,0,31.666667,4,2.3333,clean
5,1,0,6,13,4,4,2,3,0.75,44,0.5,1,0,0.25,0,0,7.4,1,0.6,clean
5,2,0,6,7,4,1,5,5,0.5,22,1,0,0.555556,0.325,0,0,3.2,1,0.8,clean
18,1,0,13,20,3,13,0,11,0.294118,860,1,0,0,0.916667,0,0,46.388889,8,3.1111,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,clean
5,4,0,19,19,10,0,19,5,2,85,0,0,0.96,0.333333,3,12,16,2,1.2,clean
5,1,0,41,5,10,41,0,5,2,5,0,0,0,0.6,0,0,0,1,1,clean
8,6,0,31,41,0,1,30,8,0.285714,253,1,2,0.933962,0.25,4,5,30.375,8,1.75,clean
18,2,0,44,42,153,18,30,17,2,268,0,0,0.66,0.283951,2,4,13.888889,4,1.2778,clean
4,1,0,6,4,6,4,2,4,2,4,0,0,0,0.5,0,0,0,1,1,clean
2,1,0,1,4,1,1,0,2,2,9,0,0,0,0.75,0,0,3.5,1,0.5,clean
26,4,6,136,47,287,121,15,26,0.978462,414,1,1,0.795082,0.161538,1,2,13.923077,4,1.3077,clean
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,clean
4,4,0,19,17,0,0,19,4,0.666667,84,1,2,0.969697,0.375,3,8,19.5,2,1,clean
9,2,0,5,24,0,1,4,9,0.625,106,1,2,0.555556,0.288889,1,5,10.444444,3,1.2222,clean
1,5,3,7,2,0,6,1,0,2,4,0,0,1,1,0,0,3,0,0,clean
53,1,0,34,150,1362,22,15,49,1.001603,2089,0.375,0,0,0.125,0,0,37.962264,49,4.3962,buggy
7,4,0,18,28,15,4,14,6,0.5,166,1,0,0.973094,0.314286,4,7,22.571429,1,0.8571,buggy
7,1,0,7,18,0,3,6,5,0.5,155,0,1,0,0.458333,0,0,20.857143,4,1.4286,buggy
5,5,0,13,23,4,1,13,3,0.75,251,1,2,0.968992,0.44,1,5,48.4,10,3,buggy
9,5,0,14,43,0,2,12,8,0.583333,426,1,1,0.94697,0.277778,3,11,46,14,2.7778,buggy
6,1,0,18,6,15,16,3,6,2,6,0,0,0,0.5,0,0,0,1,1,buggy
8,2,0,14,27,20,0,14,6,0.571429,189,1,2,0.5,0.349206,1,1,22.25,8,2.375,buggy
20,3,0,8,56,188,2,6,15,1.019737,859,1,0,0.709677,0.292857,2,8,41.55,12,2.3,buggy
67,4,1,25,179,1873,3,23,57,0.911111,2275,0.933333,11,0.591195,0.131313,2,19,32.507463,13,2.3284,buggy
4,5,0,17,75,6,1,17,3,2,468,0,0,0.986111,0.5,4,6,116,3,1.25,buggy
17,2,4,8,36,30,5,3,6,0.912946,505,1,0,0.704545,0.25,0,0,27.058824,3,1.2353,buggy
3,1,0,6,23,3,2,4,3,2,141,0,0,0,0.333333,0,0,46,1,0.6667,buggy
4,2,1,1,9,2,1,0,3,0.666667,91,1,0,0.942857,0.666667,2,3,21.25,3,1,buggy
2,4,0,13,13,1,0,13,2,2,43,0,0,0.989691,0.6,2,4,20.5,2,1,buggy
12,1,0,15,62,66,2,13,9,0.909091,477,0,0,0,0.25,0,0,38.583333,5,2,buggy
7,1,0,18,47,9,1,17,7,0.722222,593,0,0,0,0.333333,0,0,82.857143,10,2.4286,buggy
22,2,0,43,58,201,9,36,21,0.52381,715,1,0,0.622642,0.199301,2,4,31.454545,7,1.5455,buggy
1,1,0,0,2,0,0,0,1,2,353,0,0,0,1,0,0,3,0,0,buggy
21,1,1,12,29,76,11,1,20,0.858333,409,0.166667,0,0,0.404762,0,0,18.190476,8,1.6667,buggy
18,1,0,44,38,151,43,1,17,0.941176,258,0,0,0,0.235294,0,0,13.277778,5,1.5556,buggy
10,3,1,26,17,1,24,3,9,0.703704,99,0,2,0.910256,0.333333,2,22,8.6,3,1.3,buggy
16,5,0,23,52,46,4,22,13,0.6,561,1,2,0.899281,0.2,2,13,33.9375,9,2.4375,buggy
10,1,0,15,24,0,13,3,9,0.97076,247,0.210526,3,0,0.475,0,0,21.8,4,1.5,buggy
25,3,0,7,57,232,2,5,18,0.901042,807,1,1,0.676923,0.217593,2,6,30.96,18,2.24,buggy
11,1,0,6,43,23,4,2,8,0.925,419,0.375,1,0,0.3,0,0,36.363636,10,3.1818,buggy
19,3,1,21,43,87,6,15,18,0.6,336,0.2,3,0.816092,0.184211,2,24,16.421053,9,1.6842,buggy
43,1,0,13,91,783,4,9,1,0.962585,1954,0.166667,2,0,0.328042,0,0,43.465116,19,1.5349,buggy
15,1,0,7,34,15,4,6,8,0.619048,331,1,1,0,0.190476,0,0,20.466667,1,0.8667,buggy
6,3,0,42,56,0,1,41,5,0.55,531,1,4,0.923077,0.361111,2,4,86.833333,4,1.6667,buggy
6,3,0,21,40,0,2,21,5,0.8,706,1,0,0.923077,0.333333,3,7,114.333333,28,7.3333,buggy
5,5,0,9,8,10,3,6,4,2,52,0,0,0.976563,0.45,1,4,9.4,3,1,buggy
10,1,0,5,25,3,1,5,0,0.611111,815,0.5,3,0,0.3125,0,0,79.9,11,2.8,buggy
31,4,0,10,57,117,1,10,29,0.5,904,0.5,0,0.802721,0.150538,4,20,28.032258,15,3,buggy
84,2,29,101,125,3056,91,17,75,0.913655,1279,0.75,3,0.567708,0.090336,1,12,14.083333,9,1.5595,buggy
10,2,0,6,16,45,5,1,10,2,143,0,0,0.666667,0.8,1,14,13.3,2,1.1,buggy
75,1,1,96,196,2497,86,23,59,0.933784,3247,1,9,0,0.093333,0,0,41.893333,13,2.2667,buggy
18,1,1,4,20,0,4,0,18,0.382353,458,1,0,0,0.916667,0,0,24.222222,4,1.8889,buggy
4,2,1,1,9,2,1,0,3,0.666667,378,1,0,0.942857,0.666667,2,3,93,6,1.75,buggy
4,4,0,38,46,0,1,37,3,0.083333,562,1,4,0.969697,0.458333,3,7,138.5,12,3.5,buggy
4,1,0,14,23,6,12,2,4,2,295,0,0,0,0.5,0,0,72.75,6,2,buggy
37,1,1,8,57,440,6,4,0,0.79321,804,0.722222,3,0,0.289189,0,0,20.243243,15,2.2162,buggy
13,1,0,11,70,66,2,9,6,0.952899,1997,0.043478,7,0,0.266667,0,0,150.846154,14,3.2308,buggy
17,1,0,5,35,0,2,3,17,0.710938,375,1,2,0,0.341176,0,0,20.588235,6,2.1176,buggy
8,1,3,13,17,26,9,4,5,0.942857,91,0.8,0,0,0.339286,0,0,9.75,1,0.75,buggy
8,5,0,17,66,28,1,16,6,2,543,0,0,0.888889,0.475,3,8,66.875,1,0.875,buggy
6,1,0,8,21,0,2,6,6,0.5,146,0.5,1,0,0.380952,0,0,23,1,0.8333,buggy
4,1,0,8,96,6,0,8,2,2,1490,0,0,0,0.25,0,0,371.5,86,22,buggy
42,1,0,11,86,0,4,9,41,0.887195,572,1,2,0,0.190476,0,0,12.428571,3,1.1429,buggy
22,3,3,38,68,155,20,24,19,0.828571,383,0.8,2,0.907407,0.168182,2,15,16.181818,4,1.0909,buggy
26,1,0,8,42,243,1,7,25,0.693333,205,1,2,0,0.258242,0,0,6.769231,1,0.9615,buggy
45,2,0,60,111,932,24,40,15,0.568182,1193,0.6,1,0.328125,0.175926,0,0,25.4,12,1.2222,buggy
19,1,0,4,25,0,4,0,18,0.513889,256,1,0,0,0.394737,0,0,12.263158,3,1.2105,buggy
8,6,1,10,23,8,2,9,7,0.428571,214,0,1,0.901408,0.375,5,22,25.625,7,2.5,buggy
3,1,0,15,49,3,0,15,3,1.5,329,1,0,0,0.533333,0,0,108.333333,1,0.6667,buggy
51,1,0,27,115,1275,11,25,40,1.02,2159,0,0,0,0.181373,0,0,40.823529,18,3.3333,buggy
58,1,0,13,88,0,4,10,5,0.679426,3479,0.454545,2,0,0.163793,0,0,58.793103,6,1.4828,buggy
18,4,0,41,70,21,6,38,14,0.588235,900,1,0,0.811111,0.238095,2,9,48.777778,20,4.0556,buggy
8,5,0,8,24,26,1,7,4,0.571429,200,1,1,0.936364,0.4375,2,8,23.875,4,1.875,buggy
3,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,buggy
7,2,0,15,50,11,0,15,5,0.911111,555,0.866667,0,0.545455,0.351852,0,0,76.142857,2,1,buggy
2,1,0,13,34,0,1,13,0,0.066667,283,0.866667,6,0,1,0,0,133,4,2,buggy
6,6,5,13,13,3,7,7,4,0.4,65,1,1,0.969697,0.366667,2,4,9.666667,2,0.8333,buggy
2,8,0,4,4,1,2,2,1,2,12,0,0,1,0.833333,0,0,5,0,0,buggy
21,2,0,44,49,210,15,32,19,2,450,0,0,0.622642,0.238095,2,4,20.428571,7,1.4762,buggy
28,1,0,20,42,0,19,1,21,0.62963,1676,0.0625,1,0,0.242798,0,0,58.285714,11,3,buggy
42,1,0,3,68,375,1,2,29,0.780488,2042,1,0,0,0.226481,0,0,47.333333,33,3.1429,buggy
13,1,0,40,32,0,27,14,13,0.333333,293,1,1,0,0.211538,0,0,21.384615,4,1.7692,buggy
22,1,0,2,49,221,1,1,20,0.964286,327,1,1,0,0.143939,0,0,13.681818,2,1,buggy
32,1,2,12,54,470,7,5,23,0.956012,371,1,2,0,0.286458,0,0,10.25,5,1.3125,buggy
5,4,0,10,15,10,3,7,5,2,62,0,0,0.9819,0.6,3,7,11.4,3,1.2,buggy
9,5,0,21,84,20,1,21,9,0.6875,586,1,1,0.965812,0.311111,5,10,63.888889,1,0.8889,buggy
38,4,0,19,117,581,1,19,28,0.869779,1628,0.545455,1,0.717557,0.142857,2,18,41.552632,42,4.6316,buggy
71,2,0,47,152,2163,25,25,33,0.941327,1340,0.75,6,0.197674,0.108036,1,1,17.478873,7,1.3239,buggy
20,2,0,41,44,190,18,30,19,2,353,0,0,0.634615,0.230769,2,4,16.65,8,1.45,buggy
5,1,0,10,15,2,1,9,4,0.5,68,1,1,0,0.342857,0,0,12.2,1,0.8,buggy
21,1,2,43,49,196,36,8,17,0.975,299,0.4,1,0,0.15,0,0,12.761905,10,1.3333,buggy
52,4,8,46,84,1030,28,22,45,0.851307,658,0.833333,4,0.616,0.145105,2,9,11.423077,10,1.3846,buggy
21,1,0,2,51,134,1,1,21,0.716667,292,1,0,0,0.265306,0,0,12.761905,7,1.381,buggy
27,4,2,21,53,257,8,15,23,0.807692,451,0.625,4,0.747573,0.138889,1,4,15.407407,5,1.5926,buggy
6,3,0,10,44,15,0,10,5,1,615,0,0,0.615385,0.375,3,6,101.166667,7,2,buggy
116,1,0,60,203,4934,44,48,62,0.90559,2911,1,6,0,0.103865,0,0,23.853448,13,2.0776,buggy
71,1,2,24,151,1037,8,16,48,0.878405,2724,0.604651,6,0,0.133333,0,0,36.760563,12,1.507,buggy
5,1,0,8,17,0,6,2,4,0.4375,115,1,2,0,0.45,0,0,21.2,4,1.6,buggy
12,7,0,16,35,6,3,14,8,0.409091,230,1,1,0.93007,0.291667,4,13,18,5,1.6667,buggy
10,4,0,8,23,25,1,7,10,0.555556,86,0,1,0.905263,0.28,3,22,7.5,2,1,buggy
6,5,0,16,27,15,1,15,4,2,193,0,0,0.977064,0.533333,2,4,31.166667,6,1.6667,buggy
33,4,2,42,74,516,24,19,31,0.96875,600,0,6,0.801471,0.173611,3,29,17,2,1.1515,buggy
9,5,0,11,39,36,1,10,6,2,195,0,0,0.963801,0.314815,4,7,20.666667,16,3,buggy
6,2,0,27,47,3,5,25,2,0.7875,2654,0.03125,0,0.848485,0.444444,1,2,436,36,6.6667,buggy
54,2,0,70,185,1235,27,55,43,0.948113,1914,0.916667,6,0.504673,0.101307,2,7,34,9,2.1296,buggy
9,5,0,20,50,32,4,17,7,1.025,272,0,1,0.967611,0.351852,3,7,28.666667,5,1.5556,buggy
5,1,0,2,18,10,0,2,5,2,198,0,0,0,0.6,0,0,38.6,4,2,buggy
18,3,1,25,83,79,6,21,17,0.735294,492,0.5,1,0.920188,0.136752,2,6,26.111111,4,1.2778,buggy
6,3,0,9,37,0,0,9,5,0.76,505,0.4,0,0.615385,0.375,2,6,82.333333,8,2.3333,buggy
10,5,0,8,53,0,1,7,5,0.883142,1073,1,1,0.954545,0.211111,2,8,100.5,11,3.4,buggy
64,2,0,38,159,878,20,22,58,0.820513,1706,0.692308,5,0.088235,0.126116,1,1,25.453125,6,1.3906,buggy
13,3,0,41,36,22,37,5,12,0.416667,307,0,0,0.865854,0.182692,2,22,22.538462,11,2.3077,buggy
8,3,0,11,21,8,3,8,7,0.714286,137,0,0,0.844444,0.285714,2,8,15.625,3,1.125,buggy
9,2,0,6,25,0,1,5,8,0.607143,369,1,2,0.555556,0.361111,1,6,39.222222,6,2.6667,buggy
95,4,2,15,191,0,2,13,66,0.920622,2509,1,2,0.5,0.197895,1,25,25.273684,11,2.0421,buggy
27,3,0,11,87,201,5,10,24,0.783654,697,1,0,0.444444,0.171329,1,2,24.518519,3,1.0741,buggy
25,3,0,23,103,210,12,13,20,0.916667,979,0.357143,0,0.465116,0.199074,1,2,37.6,17,1.76,buggy
8,3,0,1,21,28,1,0,7,1.142857,430,0,0,0.857143,0.225,0,0,17.375,2,0.875,buggy
81,2,1,171,136,2426,155,22,78,0.936207,1294,0.793103,11,0.195876,0.069318,0,0,14.617284,5,1.2716,buggy
25,3,23,62,126,68,25,37,15,0.848958,1894,0.9375,4,0.763441,0.13141,3,10,74.12,15,2.92,buggy
43,1,0,4,74,903,0,4,36,1.02381,1326,0,0,0,0.168605,0,0,29.651163,5,1.2791,buggy
19,1,0,4,47,57,1,3,16,0.784722,395,1,0,0,0.218045,0,0,19.368421,3,1.2105,buggy
37,3,1,18,68,218,10,8,34,0.625,693,1,2,0.682692,0.171171,2,9,17.621622,12,2.2432,buggy
42,3,0,18,103,547,12,8,37,0.918293,1046,0.4,0,0.837607,0.233062,0,0,23.428571,13,2,buggy
123,2,0,106,355,6589,67,56,115,0.939696,3260,0.714286,18,0.097015,0.05765,1,2,25.162602,5,1.3821,buggy
